,Unnamed: 0,pair,lemma_sim,sent_sim,topic_sim,within_doc,wup_sim,coref_label,cos_sim_ab,cos_sim_ba,cos_sim,sem_total,syn_total,all_total,sem_label,LM_prediction,VIT_LM,LM_VIT,LM_SWIN,SWIN_LM,BEIT_LM,LM_BEIT,LM_CLIP,CLIP_LM,VIT+LM,SWIN+LM,BEIT+LM,CLIP+LM,VIT_LM_real,LM_VIT_real,SWIN_LM_real,LM_SWIN_real,BEIT_LM_real,LM_BEIT_real,CLIP_LM_real,LM_CLIP_real
84,84,"('36_6ecbplus.xml_22', '36_2ecbplus.xml_16')",0.0,0.14814814814814814,1.0,0.0,0.15384615384615385,1,0.5800758004188538,0.5482709407806396,0.5641733705997467,1.7180195244459004,0.14814814814814814,1.8661676725940488,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
85,85,"('36_6ecbplus.xml_22', '36_2ecbplus.xml_39')",0.0,0.1176470588235294,1.0,0.0,0.15384615384615385,1,0.6120823621749878,0.6055011153221129,0.6087917387485504,1.7626378925947042,0.1176470588235294,1.8802849514182336,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1
86,86,"('36_6ecbplus.xml_22', '36_3ecbplus.xml_14')",1.0,0.375,1.0,0.0,1.0,1,0.6347339153289795,0.5591117143630981,0.5969228148460388,2.5969228148460393,1.375,3.971922814846039,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
87,87,"('36_6ecbplus.xml_22', '36_3ecbplus.xml_15')",1.0,1.0,1.0,0.0,1.0,1,0.769270658493042,0.6796664595603943,0.7244685590267181,2.724468559026718,2.0,4.724468559026717,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
88,88,"('36_6ecbplus.xml_22', '36_5ecbplus.xml_30')",0.0,0.2777777777777778,1.0,0.0,0.15384615384615385,1,0.4969987869262695,0.5425952672958374,0.5197970271110535,1.6736431809572072,0.2777777777777778,1.951420958734985,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1
89,89,"('36_6ecbplus.xml_22', '36_6ecbplus.xml_21')",1.0,0.24,1.0,1.0,1.0,1,0.7075802683830261,0.6765791177749634,0.6920796930789948,3.6920796930789943,2.24,5.932079693078995,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
90,90,"('36_6ecbplus.xml_36', '36_1ecbplus.xml_18')",1.0,0.1891891891891892,1.0,0.0,1.0,1,0.6442835330963135,0.6849950551986694,0.6646392941474915,2.6646392941474915,1.1891891891891893,3.853828483336681,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
91,91,"('36_6ecbplus.xml_36', '36_3ecbplus.xml_20')",1.0,1.0,1.0,0.0,1.0,1,0.8110813498497009,0.7850120663642883,0.7980467081069946,2.798046708106994,2.0,4.7980467081069955,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
92,92,"('36_6ecbplus.xml_36', '36_5ecbplus.xml_35')",0.0,0.2777777777777778,1.0,0.0,0.2222222222222222,1,0.5203363299369812,0.6106218695640564,0.5654790997505188,1.7877013219727411,0.2777777777777778,2.0654790997505192,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
93,93,"('36_6ecbplus.xml_37', '36_3ecbplus.xml_21')",1.0,1.0,1.0,0.0,1.0,1,0.9218313694000244,0.8226779699325562,0.8722546696662903,2.8722546696662903,2.0,4.87225466966629,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1
94,94,"('36_6ecbplus.xml_79', '36_11ecbplus.xml_32')",1.0,0.4166666666666667,1.0,0.0,1.0,1,0.6844266653060913,0.7566514611244202,0.7205390632152557,2.720539063215256,1.4166666666666667,4.137205729881924,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
95,95,"('36_6ecbplus.xml_79', '36_1ecbplus.xml_17')",1.0,0.17391304347826084,1.0,0.0,1.0,1,0.6515576243400574,0.6921045780181885,0.6718311011791229,2.671831101179123,1.1739130434782608,3.845744144657384,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
96,96,"('36_6ecbplus.xml_79', '36_1ecbplus.xml_54')",1.0,0.5555555555555556,1.0,0.0,0.0,1,0.7783601880073547,0.7637084126472473,0.7710343003273009,1.771034300327301,1.5555555555555556,3.3265898558828564,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
97,97,"('36_6ecbplus.xml_79', '36_1ecbplus.xml_56')",1.0,0.3333333333333333,1.0,0.0,1.0,1,0.7118633985519409,0.7578511834144592,0.7348572909832001,2.7348572909832,1.3333333333333333,4.068190624316533,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
98,98,"('36_6ecbplus.xml_79', '36_2ecbplus.xml_40')",1.0,0.16666666666666666,1.0,0.0,0.16666666666666666,1,0.6387925744056702,0.7389287948608398,0.688860684633255,1.8555273512999213,1.1666666666666667,3.022194017966588,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
99,99,"('36_6ecbplus.xml_79', '36_2ecbplus.xml_41')",1.0,0.16666666666666666,1.0,0.0,1.0,1,0.6562496423721313,0.7409750819206238,0.6986123621463776,2.6986123621463776,1.1666666666666667,3.865279028813045,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1
100,100,"('36_6ecbplus.xml_79', '36_3ecbplus.xml_83')",1.0,0.6,1.0,0.0,0.0,1,0.8049800992012024,0.7864188551902771,0.7956994771957397,1.7956994771957395,1.6,3.3956994771957403,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
101,101,"('36_6ecbplus.xml_79', '36_3ecbplus.xml_89')",1.0,0.24,1.0,0.0,1.0,1,0.7436543703079224,0.739854097366333,0.7417542338371277,2.741754233837128,1.24,3.981754233837128,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
102,102,"('36_6ecbplus.xml_79', '36_4ecbplus.xml_33')",1.0,0.26666666666666666,1.0,0.0,1.0,1,0.6963178515434265,0.6611461043357849,0.6787319779396057,2.6787319779396057,1.2666666666666666,3.945398644606272,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
103,103,"('36_6ecbplus.xml_79', '36_5ecbplus.xml_33')",1.0,0.16,1.0,0.0,1.0,1,0.6490377187728882,0.6792943477630615,0.6641660332679749,2.6641660332679753,1.16,3.824166033267975,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
104,104,"('36_6ecbplus.xml_80', '36_11ecbplus.xml_32')",1.0,0.13333333333333333,1.0,0.0,1.0,1,0.7728915810585022,0.7696418762207031,0.7712667286396027,2.7712667286396027,1.1333333333333333,3.904600061972936,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
105,105,"('36_6ecbplus.xml_80', '36_1ecbplus.xml_17')",1.0,0.1891891891891892,1.0,0.0,1.0,1,0.7243472933769226,0.7749582529067993,0.749652773141861,2.749652773141861,1.1891891891891893,3.9388419623310496,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
106,106,"('36_6ecbplus.xml_80', '36_1ecbplus.xml_54')",1.0,0.14814814814814814,1.0,0.0,0.0,1,0.7277572751045227,0.7315034866333008,0.7296303808689117,1.7296303808689115,1.148148148148148,2.87777852901706,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
107,107,"('36_6ecbplus.xml_80', '36_1ecbplus.xml_56')",1.0,0.27586206896551724,1.0,0.0,1.0,1,0.6950176954269409,0.7711706757545471,0.733094185590744,2.733094185590744,1.2758620689655171,4.008956254556262,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
108,108,"('36_6ecbplus.xml_80', '36_2ecbplus.xml_40')",1.0,0.1176470588235294,1.0,0.0,0.16666666666666666,1,0.7292593121528625,0.7176305651664734,0.723444938659668,1.8901116053263345,1.1176470588235294,3.007758664149864,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
109,109,"('36_6ecbplus.xml_80', '36_2ecbplus.xml_41')",1.0,0.1176470588235294,1.0,0.0,1.0,1,0.7306809425354004,0.7577055096626282,0.7441932260990143,2.7441932260990143,1.1176470588235294,3.861840284922544,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1
110,110,"('36_6ecbplus.xml_80', '36_3ecbplus.xml_83')",1.0,0.375,1.0,0.0,0.0,1,0.7465952038764954,0.664294958114624,0.7054450809955597,1.7054450809955597,1.375,3.08044508099556,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
111,111,"('36_6ecbplus.xml_80', '36_3ecbplus.xml_89')",1.0,1.0,1.0,0.0,1.0,1,0.8374613523483276,0.7428156733512878,0.7901385128498077,2.790138512849808,2.0,4.790138512849809,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
112,112,"('36_6ecbplus.xml_80', '36_4ecbplus.xml_33')",1.0,0.09090909090909093,1.0,0.0,1.0,1,0.7341883778572083,0.6587653160095215,0.6964768469333649,2.6964768469333653,1.0909090909090908,3.787385937842456,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
113,113,"('36_6ecbplus.xml_80', '36_5ecbplus.xml_33')",1.0,0.2777777777777778,1.0,0.0,1.0,1,0.6658962368965149,0.6431460380554199,0.6545211374759674,2.6545211374759674,1.2777777777777777,3.9322989152537455,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
114,114,"('36_6ecbplus.xml_80', '36_6ecbplus.xml_79')",1.0,0.24,1.0,1.0,1.0,1,0.823853611946106,0.7471959590911865,0.7855247855186462,3.7855247855186462,2.24,6.025524785518647,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
115,115,"('36_6ecbplus.xml_81', '36_11ecbplus.xml_31')",1.0,0.4166666666666667,1.0,0.0,1.0,1,0.5308167338371277,0.4960111379623413,0.5134139358997345,2.5134139358997345,1.4166666666666667,3.9300806025664015,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1
116,116,"('36_6ecbplus.xml_81', '36_1ecbplus.xml_16')",1.0,0.17391304347826084,1.0,0.0,1.0,1,0.5276510119438171,0.5267478823661804,0.5271994471549988,2.5271994471549992,1.1739130434782608,3.70111249063326,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1
117,117,"('36_6ecbplus.xml_81', '36_1ecbplus.xml_55')",1.0,0.5555555555555556,1.0,0.0,1.0,1,0.7119758725166321,0.6123377680778503,0.6621568202972412,2.6621568202972408,1.5555555555555556,4.2177123758527975,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1
118,118,"('36_6ecbplus.xml_81', '36_1ecbplus.xml_57')",1.0,0.3333333333333333,1.0,0.0,1.0,1,0.637500524520874,0.5475537180900574,0.5925271213054657,2.5925271213054657,1.3333333333333333,3.925860454638799,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1
119,119,"('36_6ecbplus.xml_81', '36_4ecbplus.xml_29')",1.0,0.26666666666666666,1.0,0.0,1.0,1,0.550692617893219,0.5365933179855347,0.5436429679393768,2.543642967939377,1.2666666666666666,3.810309634606043,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
120,120,"('36_6ecbplus.xml_84', '36_11ecbplus.xml_28')",1.0,0.10714285714285714,1.0,0.0,0.0,1,0.5950226187705994,0.5488965511322021,0.5719595849514008,1.5719595849514008,1.1071428571428572,2.6791024420942584,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
121,121,"('36_6ecbplus.xml_84', '36_3ecbplus.xml_94')",1.0,1.0,1.0,0.0,1.0,1,0.931931495666504,0.8606389164924622,0.8962852060794829,2.896285206079483,2.0,4.896285206079484,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
122,122,"('36_8ecbplus.xml_102', '36_11ecbplus.xml_28')",1.0,0.12,1.0,0.0,0.0,1,0.6875443458557129,0.5950168371200562,0.6412805914878845,1.6412805914878843,1.12,2.7612805914878846,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
123,123,"('36_8ecbplus.xml_102', '36_3ecbplus.xml_94')",0.0,0.18421052631578946,1.0,0.0,0.18181818181818185,1,0.7857859134674072,0.7584035992622375,0.7720947563648224,1.9539129381830045,0.18421052631578946,2.138123464498794,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
124,124,"('36_8ecbplus.xml_102', '36_6ecbplus.xml_84')",0.0,0.18421052631578946,1.0,0.0,0.18181818181818185,1,0.7194892764091492,0.742991030216217,0.7312401533126831,1.913058335130865,0.18421052631578946,2.0972688614466546,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
125,125,"('36_8ecbplus.xml_23', '36_10ecbplus.xml_8')",1.0,0.10344827586206896,1.0,0.0,1.0,1,0.6448923945426941,0.6397833228111267,0.6423378586769104,2.6423378586769104,1.1034482758620692,3.7457861345389794,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
126,126,"('36_8ecbplus.xml_24', '36_11ecbplus.xml_32')",0.0,0.06896551724137931,1.0,0.0,0.5555555555555556,1,0.6838951706886292,0.6727641224861145,0.6783296465873718,2.2338852021429267,0.06896551724137931,2.302850719384306,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
127,127,"('36_8ecbplus.xml_24', '36_1ecbplus.xml_17')",0.0,0.24242424242424246,1.0,0.0,0.5555555555555556,1,0.6448405981063843,0.6648969054222107,0.6548687517642975,2.210424307319853,0.24242424242424246,2.452848549744095,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
128,128,"('36_8ecbplus.xml_24', '36_1ecbplus.xml_54')",0.0,0.12,1.0,0.0,0.0,1,0.542101263999939,0.6208764910697937,0.5814888775348663,1.5814888775348663,0.12,1.7014888775348664,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
129,129,"('36_8ecbplus.xml_24', '36_1ecbplus.xml_56')",0.0,0.0967741935483871,1.0,0.0,0.5555555555555556,1,0.6004045009613037,0.6572042107582092,0.6288043558597565,2.184359911415312,0.0967741935483871,2.2811341049636993,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
130,130,"('36_8ecbplus.xml_24', '36_2ecbplus.xml_40')",0.0,0.060606060606060615,1.0,0.0,0.15384615384615385,1,0.6034108996391296,0.6455764174461365,0.6244936585426331,1.7783398123887868,0.060606060606060615,1.8389458729948476,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1
131,131,"('36_8ecbplus.xml_24', '36_2ecbplus.xml_41')",0.0,0.060606060606060615,1.0,0.0,0.5555555555555556,1,0.5846587419509888,0.6119524240493774,0.5983055830001831,2.1538611385557385,0.060606060606060615,2.214467199161799,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
132,132,"('36_8ecbplus.xml_24', '36_3ecbplus.xml_83')",0.0,0.07142857142857142,1.0,0.0,0.0,1,0.5120512843132019,0.5041568279266357,0.5081040561199188,1.5081040561199188,0.07142857142857142,1.5795326275484902,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0
133,133,"('36_8ecbplus.xml_24', '36_3ecbplus.xml_89')",0.0,0.18421052631578946,1.0,0.0,0.5555555555555556,1,0.5699344873428345,0.5314776897430421,0.5507060885429382,2.1062616440984936,0.18421052631578946,2.2904721704142834,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
134,134,"('36_8ecbplus.xml_24', '36_4ecbplus.xml_33')",0.0,0.1,1.0,0.0,0.5555555555555556,1,0.5785427689552307,0.5939553380012512,0.586249053478241,2.1418046090337963,0.1,2.2418046090337964,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1
135,135,"('36_8ecbplus.xml_24', '36_5ecbplus.xml_33')",0.0,0.13157894736842105,1.0,0.0,0.5555555555555556,1,0.5440291166305542,0.5808866620063782,0.5624578893184662,2.118013444874021,0.13157894736842105,2.2495923922424432,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1
136,136,"('36_8ecbplus.xml_24', '36_6ecbplus.xml_79')",0.0,0.12,1.0,0.0,0.5555555555555556,1,0.5803435444831848,0.5517584681510925,0.5660510063171387,2.121606561872694,0.12,2.2416065618726937,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
137,137,"('36_8ecbplus.xml_24', '36_6ecbplus.xml_80')",0.0,0.18421052631578946,1.0,0.0,0.5555555555555556,1,0.5675143599510193,0.6227049231529236,0.5951096415519714,2.150665197107527,0.18421052631578946,2.3348757234233157,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0
138,138,"('36_9ecbplus.xml_20', '36_9ecbplus.xml_18')",1.0,0.2631578947368421,1.0,1.0,1.0,1,0.7633911967277527,0.7223132848739624,0.7428522408008575,3.7428522408008575,2.263157894736842,6.006010135537701,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
139,139,"('36_9ecbplus.xml_22', '36_11ecbplus.xml_89')",1.0,0.13636363636363635,1.0,0.0,1.0,1,0.5837008953094482,0.5027881860733032,0.5432445406913757,2.543244540691376,1.1363636363636362,3.679608177055012,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
140,140,"('36_9ecbplus.xml_22', '36_4ecbplus.xml_28')",1.0,0.2,1.0,0.0,1.0,1,0.5514881610870361,0.5897022485733032,0.5705952048301697,2.5705952048301697,1.2,3.77059520483017,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1
141,141,"('36_9ecbplus.xml_28', '36_11ecbplus.xml_31')",1.0,0.13043478260869565,1.0,0.0,1.0,1,0.6413272619247437,0.5711936950683594,0.6062604784965515,2.6062604784965515,1.1304347826086956,3.7366952611052473,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1
142,142,"('36_9ecbplus.xml_28', '36_1ecbplus.xml_16')",1.0,0.3333333333333333,1.0,0.0,1.0,1,0.4702635705471039,0.4886062443256378,0.4794349074363709,2.4794349074363713,1.3333333333333333,3.8127682407697034,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1
143,143,"('36_9ecbplus.xml_28', '36_1ecbplus.xml_55')",1.0,0.15,1.0,0.0,1.0,1,0.41106978058815,0.3956708610057831,0.40337032079696655,2.4033703207969666,1.15,3.5533703207969665,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
144,144,"('36_9ecbplus.xml_28', '36_1ecbplus.xml_57')",1.0,0.1153846153846154,1.0,0.0,1.0,1,0.3329320251941681,0.374025285243988,0.3534786552190781,2.353478655219078,1.1153846153846154,3.468863270603693,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
145,145,"('36_9ecbplus.xml_28', '36_4ecbplus.xml_29')",1.0,0.07692307692307693,1.0,0.0,1.0,1,0.5612607002258301,0.5147391557693481,0.5379999279975891,2.5379999279975887,1.0769230769230769,3.6149230049206658,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1
146,146,"('36_9ecbplus.xml_28', '36_6ecbplus.xml_81')",1.0,0.15,1.0,0.0,1.0,1,0.4366337656974793,0.3678174018859863,0.4022255837917328,2.402225583791733,1.15,3.5522255837917327,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
147,147,"('36_9ecbplus.xml_30', '36_9ecbplus.xml_23')",1.0,0.1724137931034483,1.0,1.0,1.0,1,0.9356003999710084,0.8553769588470459,0.8954886794090271,3.895488679409027,2.1724137931034484,6.067902472512476,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
148,148,"('36_9ecbplus.xml_31', '36_11ecbplus.xml_32')",1.0,0.13043478260869565,1.0,0.0,0.16666666666666666,1,0.8614462614059448,0.8431576490402222,0.8523019552230835,2.0189686218897505,1.1304347826086956,3.1494034044984467,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
149,149,"('36_9ecbplus.xml_31', '36_1ecbplus.xml_17')",1.0,0.3333333333333333,1.0,0.0,0.16666666666666666,1,0.8301437497138977,0.7895807027816772,0.8098622262477875,1.976528892914454,1.3333333333333333,3.3098622262477875,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
150,150,"('36_9ecbplus.xml_31', '36_1ecbplus.xml_54')",1.0,0.15,1.0,0.0,0.0,1,0.6263091564178467,0.670756995677948,0.6485330760478973,1.6485330760478971,1.15,2.7985330760478973,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
151,151,"('36_9ecbplus.xml_31', '36_1ecbplus.xml_56')",1.0,0.1153846153846154,1.0,0.0,0.16666666666666666,1,0.7631011009216309,0.7564026713371277,0.7597518861293793,1.9264185527960456,1.1153846153846154,3.041803168180661,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
152,152,"('36_9ecbplus.xml_31', '36_2ecbplus.xml_40')",1.0,0.1111111111111111,1.0,0.0,1.0,1,0.8350780606269836,0.8199008703231812,0.8274894654750824,2.8274894654750824,1.1111111111111112,3.9386005765861936,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
153,153,"('36_9ecbplus.xml_31', '36_2ecbplus.xml_41')",1.0,0.1111111111111111,1.0,0.0,0.16666666666666666,1,0.8133916854858398,0.8440382480621338,0.8287149667739868,1.9953816334406531,1.1111111111111112,3.1064927445517645,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
154,154,"('36_9ecbplus.xml_31', '36_3ecbplus.xml_83')",1.0,0.08695652173913042,1.0,0.0,0.0,1,0.6523864269256592,0.5644915699958801,0.6084389984607697,1.6084389984607697,1.0869565217391304,2.6953955201998996,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
155,155,"('36_9ecbplus.xml_31', '36_3ecbplus.xml_89')",1.0,0.1111111111111111,1.0,0.0,0.16666666666666666,1,0.8358441591262817,0.7243791818618774,0.7801116704940796,1.9467783371607459,1.1111111111111112,3.0578894482718573,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0
156,156,"('36_9ecbplus.xml_31', '36_4ecbplus.xml_33')",1.0,0.07692307692307693,1.0,0.0,0.16666666666666666,1,0.7343275547027588,0.6822863817214966,0.7083069682121277,1.8749736348787944,1.0769230769230769,2.9518967118018717,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
157,157,"('36_9ecbplus.xml_31', '36_5ecbplus.xml_33')",1.0,0.05555555555555555,1.0,0.0,0.16666666666666666,1,0.6997876167297363,0.6681050062179565,0.6839463114738464,1.8506129781405134,1.0555555555555556,2.9061685336960688,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
158,158,"('36_9ecbplus.xml_31', '36_6ecbplus.xml_79')",1.0,0.15,1.0,0.0,0.16666666666666666,1,0.6545483469963074,0.6035140752792358,0.6290312111377716,1.795697877804438,1.15,2.945697877804438,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
159,159,"('36_9ecbplus.xml_31', '36_6ecbplus.xml_80')",1.0,0.1111111111111111,1.0,0.0,0.16666666666666666,1,0.7476305961608887,0.7694569230079651,0.7585437595844269,1.9252104262510932,1.1111111111111112,3.036321537362205,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0
160,160,"('36_9ecbplus.xml_31', '36_8ecbplus.xml_24')",0.0,0.2333333333333333,1.0,0.0,0.15384615384615385,1,0.7397942543029785,0.6669673919677734,0.703380823135376,1.8572269769815295,0.2333333333333333,2.090560310314863,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0
161,161,"('36_9ecbplus.xml_68', '36_11ecbplus.xml_32')",1.0,0.14285714285714285,1.0,0.0,0.14285714285714285,1,0.6477039456367493,0.734180748462677,0.6909423470497131,1.833799489906856,1.1428571428571428,2.9766566327639987,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
162,162,"('36_9ecbplus.xml_68', '36_1ecbplus.xml_54')",1.0,0.3,1.0,0.0,0.0,1,0.5540815591812134,0.6043815612792969,0.5792315602302551,1.5792315602302551,1.3,2.879231560230255,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
163,163,"('36_9ecbplus.xml_68', '36_1ecbplus.xml_56')",1.0,0.1875,1.0,0.0,0.14285714285714285,1,0.5559765696525574,0.6414718627929688,0.5987242162227631,1.741581359079906,1.1875,2.9290813590799063,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
164,164,"('36_9ecbplus.xml_68', '36_2ecbplus.xml_40')",1.0,0.05263157894736842,1.0,0.0,0.2,1,0.5743845105171204,0.6210879683494568,0.5977362394332886,1.7977362394332883,1.0526315789473684,2.850367818380657,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
165,165,"('36_9ecbplus.xml_68', '36_2ecbplus.xml_41')",1.0,0.05263157894736842,1.0,0.0,0.14285714285714285,1,0.5613574385643005,0.6532019972801208,0.6072797179222107,1.7501368607793537,1.0526315789473684,2.8027684397267216,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
166,166,"('36_9ecbplus.xml_68', '36_3ecbplus.xml_83')",1.0,0.15384615384615385,1.0,0.0,0.0,1,0.533112108707428,0.5509910583496094,0.5420515835285187,1.542051583528519,1.1538461538461535,2.6958977373746724,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
167,167,"('36_9ecbplus.xml_68', '36_3ecbplus.xml_89')",1.0,0.1111111111111111,1.0,0.0,0.14285714285714285,1,0.5234695672988892,0.5775482654571533,0.5505089163780212,1.693366059235164,1.1111111111111112,2.8044771703462748,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
168,168,"('36_9ecbplus.xml_68', '36_4ecbplus.xml_33')",1.0,0.2,1.0,0.0,0.14285714285714285,1,0.5373888611793518,0.5947704315185547,0.5660796463489532,1.708936789206096,1.2,2.908936789206096,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
169,169,"('36_9ecbplus.xml_68', '36_5ecbplus.xml_33')",1.0,0.12,1.0,0.0,0.14285714285714285,1,0.4962622821331024,0.6152694225311279,0.5557658523321152,1.6986229951892582,1.12,2.8186229951892585,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
